bioproject,study,biosample,sample,experiment,run,amikacin,bedaquiline,capreomycin,clofazimine,delamanid,ethionamide,ethambutol,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,pyrazinamide,rifampicin,streptomycin
PRJNA428596,,SAMN08708775,,SRX3788705,SRR6832337,S,,S,,,,S,R,R,R,,S,R,R,R
PRJNA428596,,SAMN08708776,,SRX3788704,SRR6832338,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708777,,SRX3788707,SRR6832335,S,,S,,,,R,R,S,S,,S,R,R,R
PRJNA428596,,SAMN08708778,,SRX3788706,SRR6832336,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708779,,SRX3788709,SRR6832333,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708780,,SRX3788708,SRR6832334,S,,S,,,,S,R,S,S,,,,R,R
PRJNA428596,,SAMN08708781,,SRX3788711,SRR6832633,S,,S,,,,S,S,S,S,,S,S,S,R
PRJNA428596,,SAMN08708782,,SRX3788710,SRR6832332,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08708783,,SRX3788468,SRR6832574,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708784,,SRX3788467,SRR6832575,S,,S,,,,R,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08708785,,SRX3788470,SRR6832572,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708786,,SRX3788469,SRR6832573,S,,S,,,,S,R,R,R,,S,R,R,R
PRJNA428596,,SAMN08708787,,SRX3788472,SRR6832570,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08708788,,SRX3788471,SRR6832571,S,,S,,,,S,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08708790,,SRX3788473,SRR6832569,R,,R,,,,R,R,R,R,,S,R,R,R
PRJNA428596,,SAMN08708791,,SRX3788466,SRR6832576,R,,S,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08708794,,SRX3788917,SRR6832660,S,,S,,,,S,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08708795,,SRX3788918,SRR6832659,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708801,,SRX3788924,SRR6832653,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08708803,,SRX3788765,SRR6832812,R,,S,,,,R,R,R,R,,,R,R,R
PRJNA428596,,SAMN08708804,,SRX3788764,SRR6832813,S,,S,,,,R,R,S,S,,S,S,R,R
PRJNA428596,,SAMN08708808,,SRX3788760,SRR6832817,S,,S,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08708811,,SRX3788767,SRR6832810,S,,S,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08708817,,SRX3788508,SRR6832534,S,,S,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08708819,,SRX3788506,SRR6832536,S,,S,,,,R,R,R,S,,S,S,R,R
PRJNA428596,,SAMN08708821,,SRX3788514,SRR6832528,S,,S,,,,S,R,S,R,,S,R,R,R
PRJNA428596,,SAMN08708830,,SRX3788888,SRR6832689,S,,S,,,,S,R,S,S,,S,R,S,R
PRJNA428596,,SAMN08709078,,SRX3788521,SRR6832521,S,,S,,,,R,R,S,R,,S,R,R,R
PRJNA428596,,SAMN08709079,,SRX3788522,SRR6832520,S,,S,,,,S,R,S,S,,,,S,S
PRJNA428596,,SAMN08709081,,SRX3788524,SRR6832518,R,,R,,,,R,R,R,S,,S,S,R,R
PRJNA428596,,SAMN08709082,,SRX3788525,SRR6832517,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709083,,SRX3788670,SRR6832372,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709087,,SRX3788666,SRR6832376,S,,S,,,,S,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08709088,,SRX3788665,SRR6832377,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709090,,SRX3788663,SRR6832379,S,,S,,,,S,R,S,R,,R,S,R,R
PRJNA428596,,SAMN08709095,,SRX3788742,SRR6832835,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709098,,SRX3788741,SRR6832836,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709099,,SRX3788738,SRR6832839,S,,S,,,,S,S,S,S,,S,R,S,S
PRJNA428596,,SAMN08709100,,SRX3788739,SRR6832838,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709101,,SRX3788746,SRR6832831,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709103,,SRX3788901,SRR6832676,S,,S,,,,S,R,S,S,,S,R,S,S
PRJNA428596,,SAMN08709108,,SRX3788896,SRR6832681,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709111,,SRX3788905,SRR6832672,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709113,,SRX3788560,SRR6832482,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709114,,SRX3788561,SRR6832481,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709115,,SRX3788802,SRR6832775,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709116,,SRX3788563,SRR6832479,S,,S,,,,S,S,S,S,,S,S,S,R
PRJNA428596,,SAMN08709117,,SRX3788556,SRR6832486,S,,S,,,,S,R,S,S,,S,S,R,R
PRJNA428596,,SAMN08709118,,SRX3788557,SRR6832485,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709119,,SRX3788558,SRR6832484,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709120,,SRX3788559,SRR6832483,R,,S,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08709121,,SRX3788568,SRR6832474,S,,S,,,,S,R,S,S,,S,R,R,R
PRJNA428596,,SAMN08709122,,SRX3788569,SRR6832473,S,,S,,,,S,S,S,S,,S,R,S,S
PRJNA428596,,SAMN08709123,,SRX3788631,SRR6832411,S,,S,,,,R,R,S,S,,,,R,R
PRJNA428596,,SAMN08709124,,SRX3788630,SRR6832412,S,,S,,,,R,R,S,S,,,,R,R
PRJNA428596,,SAMN08709127,,SRX3788719,SRR6832858,S,,S,,,,S,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08709130,,SRX3788716,SRR6832861,S,,S,,,,S,R,S,S,,S,S,S,R
PRJNA428596,,SAMN08709131,,SRX3788638,SRR6832404,S,,S,,,,S,R,S,S,,S,,R,R
PRJNA428596,,SAMN08709132,,SRX3788634,SRR6832408,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709133,,SRX3788808,SRR6832769,R,,R,,,,R,R,R,S,,S,R,R,R
PRJNA428596,,SAMN08709134,,SRX3788809,SRR6832768,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709135,,SRX3788806,SRR6832771,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709136,,SRX3788807,SRR6832770,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709137,,SRX3788812,SRR6832765,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709139,,SRX3788810,SRR6832767,S,,S,,,,R,R,S,S,,,,R,R
PRJNA428596,,SAMN08709140,,SRX3788811,SRR6832766,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709141,,SRX3788804,SRR6832773,S,,S,,,,R,R,S,R,,,,R,R
PRJNA428596,,SAMN08709142,,SRX3788805,SRR6832772,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709143,,SRX3788418,SRR6832624,S,,S,,,,R,R,R,S,,,,S,R
PRJNA428596,,SAMN08709144,,SRX3788417,SRR6832625,S,,S,,,,S,R,S,S,,S,R,R,R
PRJNA428596,,SAMN08709145,,SRX3788420,SRR6832622,S,,S,,,,S,S,S,S,,,,S,S
PRJNA428596,,SAMN08709146,,SRX3788419,SRR6832623,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709147,,SRX3788422,SRR6832620,S,,S,,,,S,S,S,S,,S,S,S,S
PRJNA428596,,SAMN08709148,,SRX3788421,SRR6832621,S,,R,,,,R,R,R,R,,S,R,R,R
