ena_project,ena_sample,ena_experiment,ena_run
PRJEB41199,ERS5303500,ERX4683330,ERR4813340
PRJEB41199,ERS5303501,ERX4683331,ERR4813341
PRJEB41199,ERS5303502,ERX4683332,ERR4813342
PRJEB41199,ERS5303503,ERX4683333,ERR4813343
PRJEB41199,ERS5303504,ERX4683334,ERR4813344
PRJEB41199,ERS5303505,ERX4683335,ERR4813345
PRJEB41199,ERS5303506,ERX4683336,ERR4813346
PRJEB41199,ERS5303507,ERX4683337,ERR4813347
PRJEB41199,ERS5303508,ERX4683338,ERR4813348
PRJEB41199,ERS5303509,ERX4683339,ERR4813349
PRJEB41199,ERS5303510,ERX4683340,ERR4813350
PRJEB41199,ERS5303511,ERX4683341,ERR4813351
PRJEB41199,ERS5303512,ERX4683342,ERR4813352
PRJEB41199,ERS5303513,ERX4683343,ERR4813353
PRJEB41199,ERS5303514,ERX4683344,ERR4813354
PRJEB41199,ERS5303515,ERX4683345,ERR4813355
PRJEB41199,ERS5303516,ERX4683346,ERR4813356
PRJEB41199,ERS5303517,ERX4683347,ERR4813357
PRJEB41199,ERS5303518,ERX4683348,ERR4813358
PRJEB41199,ERS5303519,ERX4683349,ERR4813359
PRJEB41199,ERS5303520,ERX4683350,ERR4813360
PRJEB41199,ERS5303521,ERX4683351,ERR4813361
PRJEB41199,ERS5303522,ERX4683352,ERR4813362
PRJEB41199,ERS5303523,ERX4683353,ERR4813363
PRJEB41199,ERS5303524,ERX4683354,ERR4813364
PRJEB41199,ERS5303525,ERX4683355,ERR4813365
PRJEB41199,ERS5303526,ERX4683356,ERR4813366
PRJEB41199,ERS5303527,ERX4683357,ERR4813367
PRJEB41199,ERS5303528,ERX4683358,ERR4813368
PRJEB41199,ERS5303529,ERX4683359,ERR4813369
PRJEB41199,ERS5303530,ERX4683360,ERR4813370
PRJEB41199,ERS5303531,ERX4683361,ERR4813371
PRJEB41199,ERS5303532,ERX4683362,ERR4813372
PRJEB41199,ERS5303533,ERX4683363,ERR4813373
PRJEB41199,ERS5303534,ERX4683364,ERR4813374
PRJEB41199,ERS5303535,ERX4683365,ERR4813375
PRJEB41199,ERS5303536,ERX4683366,ERR4813376
PRJEB41199,ERS5303537,ERX4683367,ERR4813377
PRJEB41199,ERS5303538,ERX4683368,ERR4813378
PRJEB41199,ERS5303539,ERX4683369,ERR4813379
PRJEB41199,ERS5303540,ERX4683370,ERR4813380
PRJEB41199,ERS5303541,ERX4683371,ERR4813381
PRJEB41199,ERS5303544,ERX4683374,ERR4813384
PRJEB41199,ERS5303545,ERX4683375,ERR4813385
PRJEB41199,ERS5303546,ERX4683376,ERR4813386
PRJEB41199,ERS5303547,ERX4683377,ERR4813387
PRJEB41199,ERS5303548,ERX4683378,ERR4813388
PRJEB41199,ERS5303549,ERX4683379,ERR4813389
PRJEB41199,ERS5303550,ERX4683380,ERR4813390
PRJEB41199,ERS5303551,ERX4683381,ERR4813391
PRJEB41199,ERS5303552,ERX4683382,ERR4813392
PRJEB41199,ERS5303553,ERX4683383,ERR4813393
PRJEB41199,ERS5303554,ERX4683384,ERR4813394
PRJEB41199,ERS5303555,ERX4683385,ERR4813395
PRJEB41199,ERS5303556,ERX4683386,ERR4813396
PRJEB41199,ERS5303557,ERX4683387,ERR4813397
PRJEB41199,ERS5303558,ERX4683388,ERR4813398
PRJEB41199,ERS5303559,ERX4683389,ERR4813399
PRJEB41199,ERS5303560,ERX4683390,ERR4813400
PRJEB41199,ERS5303561,ERX4683391,ERR4813401
PRJEB41199,ERS5303562,ERX4683392,ERR4813402
PRJEB41199,ERS5303563,ERX4683393,ERR4813403
PRJEB41199,ERS5303564,ERX4683394,ERR4813404
PRJEB41199,ERS5303565,ERX4683395,ERR4813405
PRJEB41199,ERS5303566,ERX4683396,ERR4813406
PRJEB41199,ERS5303567,ERX4683397,ERR4813407
PRJEB41199,ERS5303568,ERX4683398,ERR4813408
PRJEB41199,ERS5303569,ERX4683399,ERR4813409
PRJEB41199,ERS5303571,ERX4683401,ERR4813411
PRJEB41199,ERS5303572,ERX4683402,ERR4813412
PRJEB41199,ERS5303573,ERX4683403,ERR4813413
PRJEB41199,ERS5303574,ERX4683404,ERR4813414
PRJEB41199,ERS5303575,ERX4683405,ERR4813415
PRJEB41199,ERS5303576,ERX4683406,ERR4813416
PRJEB41199,ERS5303577,ERX4683407,ERR4813417
PRJEB41199,ERS5303578,ERX4683408,ERR4813418
PRJEB41199,ERS5303579,ERX4683409,ERR4813419
PRJEB41199,ERS5303580,ERX4683410,ERR4813420
PRJEB41199,ERS5303581,ERX4683411,ERR4813421
PRJEB41199,ERS5303582,ERX4683412,ERR4813422
PRJEB41199,ERS5303583,ERX4683413,ERR4813423
PRJEB41199,ERS5303584,ERX4683414,ERR4813424
PRJEB41199,ERS5303585,ERX4683415,ERR4813425
PRJEB41199,ERS5303586,ERX4683416,ERR4813426
PRJEB41199,ERS5303587,ERX4683417,ERR4813427
PRJEB41199,ERS5303588,ERX4683418,ERR4813428
PRJEB41199,ERS5303589,ERX4683419,ERR4813429
PRJEB41199,ERS5303590,ERX4683420,ERR4813430
PRJEB41199,ERS5303591,ERX4683421,ERR4813431
PRJEB41199,ERS5303592,ERX4683422,ERR4813432
PRJEB41199,ERS5303593,ERX4683423,ERR4813433
PRJEB41199,ERS5303594,ERX4683424,ERR4813434
PRJEB41199,ERS5303190,ERX4683020,ERR4813030
PRJEB41199,ERS5303195,ERX4683025,ERR4813035
PRJEB41199,ERS5303595,ERX4683425,ERR4813435
PRJEB41199,ERS5303596,ERX4683426,ERR4813436
PRJEB41199,ERS5303597,ERX4683427,ERR4813437
PRJEB41199,ERS5303598,ERX4683428,ERR4813438
PRJEB41199,ERS5303599,ERX4683429,ERR4813439
PRJEB41199,ERS5303600,ERX4683430,ERR4813440
PRJEB41199,ERS5303601,ERX4683431,ERR4813441
PRJEB41199,ERS5303602,ERX4683432,ERR4813442
PRJEB41199,ERS5303604,ERX4683434,ERR4813444
PRJEB41199,ERS5303606,ERX4683436,ERR4813446
PRJEB41199,ERS5303607,ERX4683437,ERR4813447
PRJEB41199,ERS5303608,ERX4683438,ERR4813448
PRJEB41199,ERS5303609,ERX4683439,ERR4813449
PRJEB41199,ERS5303610,ERX4683440,ERR4813450
PRJEB41199,ERS5303611,ERX4683441,ERR4813451
PRJEB41199,ERS5303613,ERX4683443,ERR4813453
PRJEB41199,ERS5303614,ERX4683444,ERR4813454
PRJEB41199,ERS5303615,ERX4683445,ERR4813455
PRJEB41199,ERS5303616,ERX4683446,ERR4813456
PRJEB41199,ERS5303617,ERX4683447,ERR4813457
PRJEB41199,ERS5303618,ERX4683448,ERR4813458
PRJEB41199,ERS5303619,ERX4683449,ERR4813459
PRJEB41199,ERS5303620,ERX4683450,ERR4813460
PRJEB41199,ERS5303621,ERX4683451,ERR4813461
PRJEB41199,ERS5303623,ERX4683453,ERR4813463
PRJEB41199,ERS5303624,ERX4683454,ERR4813464
PRJEB41199,ERS5303625,ERX4683455,ERR4813465
PRJEB41199,ERS5303626,ERX4683456,ERR4813466
PRJEB41199,ERS5303627,ERX4683457,ERR4813467
PRJEB41199,ERS5303628,ERX4683458,ERR4813468
PRJEB41199,ERS5303629,ERX4683459,ERR4813469
PRJEB41199,ERS5303630,ERX4683460,ERR4813470
PRJEB41199,ERS5303631,ERX4683461,ERR4813471
PRJEB41199,ERS5303632,ERX4683462,ERR4813472
PRJEB41199,ERS5303633,ERX4683463,ERR4813473
PRJEB41199,ERS5303634,ERX4683464,ERR4813474
PRJEB41199,ERS5303635,ERX4683465,ERR4813475
PRJEB41199,ERS5303636,ERX4683466,ERR4813476
PRJEB41199,ERS5303637,ERX4683467,ERR4813477
PRJEB41199,ERS5303043,ERX4682873,ERR4812883
PRJEB41199,ERS5303044,ERX4682874,ERR4812884
PRJEB41199,ERS5303045,ERX4682875,ERR4812885
PRJEB41199,ERS5303046,ERX4682876,ERR4812886
PRJEB41199,ERS5303047,ERX4682877,ERR4812887
PRJEB41199,ERS5303048,ERX4682878,ERR4812888
PRJEB41199,ERS5303049,ERX4682879,ERR4812889
PRJEB41199,ERS5303050,ERX4682880,ERR4812890
PRJEB41199,ERS5303051,ERX4682881,ERR4812891
PRJEB41199,ERS5303052,ERX4682882,ERR4812892
PRJEB41199,ERS5303053,ERX4682883,ERR4812893
PRJEB41199,ERS5303054,ERX4682884,ERR4812894
PRJEB41199,ERS5303055,ERX4682885,ERR4812895
PRJEB41199,ERS5303056,ERX4682886,ERR4812896
PRJEB41199,ERS5303057,ERX4682887,ERR4812897
PRJEB41199,ERS5303058,ERX4682888,ERR4812898
PRJEB41199,ERS5303059,ERX4682889,ERR4812899
PRJEB41199,ERS5303060,ERX4682890,ERR4812900
PRJEB41199,ERS5303184,ERX4683014,ERR4813024
PRJEB41199,ERS5303185,ERX4683015,ERR4813025
PRJEB41199,ERS5303186,ERX4683016,ERR4813026
PRJEB41199,ERS5303187,ERX4683017,ERR4813027
PRJEB41199,ERS5303188,ERX4683018,ERR4813028
PRJEB41199,ERS5303189,ERX4683019,ERR4813029
PRJEB41199,ERS5303197,ERX4683027,ERR4813037
PRJEB41199,ERS5303198,ERX4683028,ERR4813038
PRJEB41199,ERS5303199,ERX4683029,ERR4813039
PRJEB41199,ERS5303200,ERX4683030,ERR4813040
PRJEB41199,ERS5303201,ERX4683031,ERR4813041
PRJEB41199,ERS5303202,ERX4683032,ERR4813042
PRJEB41199,ERS5303205,ERX4683035,ERR4813045
PRJEB41199,ERS5303206,ERX4683036,ERR4813046
PRJEB41199,ERS5303207,ERX4683037,ERR4813047
PRJEB41199,ERS5303208,ERX4683038,ERR4813048
PRJEB41199,ERS5303209,ERX4683039,ERR4813049
PRJEB41199,ERS5303210,ERX4683040,ERR4813050
PRJEB41199,ERS5303211,ERX4683041,ERR4813051
PRJEB41199,ERS5303212,ERX4683042,ERR4813052
PRJEB41199,ERS5303213,ERX4683043,ERR4813053
PRJEB41199,ERS5303214,ERX4683044,ERR4813054
PRJEB41199,ERS5303215,ERX4683045,ERR4813055
PRJEB41199,ERS5303216,ERX4683046,ERR4813056
PRJEB41199,ERS5303217,ERX4683047,ERR4813057
PRJEB41199,ERS5303219,ERX4683049,ERR4813059
PRJEB41199,ERS5303220,ERX4683050,ERR4813060
PRJEB41199,ERS5303221,ERX4683051,ERR4813061
PRJEB41199,ERS5303222,ERX4683052,ERR4813062
PRJEB41199,ERS5303224,ERX4683054,ERR4813064
PRJEB41199,ERS5303226,ERX4683056,ERR4813066
PRJEB41199,ERS5303227,ERX4683057,ERR4813067
PRJEB41199,ERS5303228,ERX4683058,ERR4813068
PRJEB41199,ERS5303229,ERX4683059,ERR4813069
PRJEB41199,ERS5303237,ERX4683067,ERR4813077
PRJEB41199,ERS5303238,ERX4683068,ERR4813078
PRJEB41199,ERS5303240,ERX4683070,ERR4813080
PRJEB41199,ERS5303241,ERX4683071,ERR4813081
PRJEB41199,ERS5303244,ERX4683074,ERR4813084
PRJEB41199,ERS5303248,ERX4683078,ERR4813088
PRJEB41199,ERS5303253,ERX4683083,ERR4813093
PRJEB41199,ERS5303112,ERX4682942,ERR4812952
PRJEB41199,ERS5303123,ERX4682953,ERR4812963
PRJEB41199,ERS5303124,ERX4682954,ERR4812964
PRJEB41199,ERS5303125,ERX4682955,ERR4812965
PRJEB41199,ERS5303126,ERX4682956,ERR4812966
PRJEB41199,ERS5303128,ERX4682958,ERR4812968
PRJEB41199,ERS5303130,ERX4682960,ERR4812970
PRJEB41199,ERS5303131,ERX4682961,ERR4812971
PRJEB41199,ERS5303132,ERX4682962,ERR4812972
PRJEB41199,ERS5303133,ERX4682963,ERR4812973
PRJEB41199,ERS5303135,ERX4682965,ERR4812975
PRJEB41199,ERS5303136,ERX4682966,ERR4812976
PRJEB41199,ERS5303137,ERX4682967,ERR4812977
PRJEB41199,ERS5303138,ERX4682968,ERR4812978
PRJEB41199,ERS5303141,ERX4682971,ERR4812981
PRJEB41199,ERS5303144,ERX4682974,ERR4812984
PRJEB41199,ERS5303146,ERX4682976,ERR4812986
PRJEB41199,ERS5303149,ERX4682979,ERR4812989
PRJEB41199,ERS5303151,ERX4682981,ERR4812991
PRJEB41199,ERS5303152,ERX4682982,ERR4812992
PRJEB41199,ERS5303153,ERX4682983,ERR4812993
PRJEB41199,ERS5303154,ERX4682984,ERR4812994
PRJEB41199,ERS5303155,ERX4682985,ERR4812995
PRJEB41199,ERS5303156,ERX4682986,ERR4812996
PRJEB41199,ERS5303158,ERX4682988,ERR4812998
PRJEB41199,ERS5303160,ERX4682990,ERR4813000
PRJEB41199,ERS5303161,ERX4682991,ERR4813001
PRJEB41199,ERS5303162,ERX4682992,ERR4813002
PRJEB41199,ERS5303163,ERX4682993,ERR4813003
PRJEB41199,ERS5303164,ERX4682994,ERR4813004
PRJEB41199,ERS5303167,ERX4682997,ERR4813007
PRJEB41199,ERS5303169,ERX4682999,ERR4813009
PRJEB41199,ERS5303170,ERX4683000,ERR4813010
PRJEB41199,ERS5303174,ERX4683004,ERR4813014
PRJEB41199,ERS5303176,ERX4683006,ERR4813016
PRJEB41199,ERS5303177,ERX4683007,ERR4813017
PRJEB41199,ERS5303196,ERX4683026,ERR4813036
PRJEB41199,ERS5303204,ERX4683034,ERR4813044
PRJEB41199,ERS5303218,ERX4683048,ERR4813058
PRJEB41199,ERS5303230,ERX4683060,ERR4813070
PRJEB41199,ERS5303231,ERX4683061,ERR4813071
PRJEB41199,ERS5303232,ERX4683062,ERR4813072
PRJEB41199,ERS5303233,ERX4683063,ERR4813073
PRJEB41199,ERS5303234,ERX4683064,ERR4813074
PRJEB41199,ERS5303235,ERX4683065,ERR4813075
PRJEB41199,ERS5303236,ERX4683066,ERR4813076
PRJEB41199,ERS5303239,ERX4683069,ERR4813079
PRJEB41199,ERS5303242,ERX4683072,ERR4813082
PRJEB41199,ERS5303243,ERX4683073,ERR4813083
PRJEB41199,ERS5303245,ERX4683075,ERR4813085
PRJEB41199,ERS5303246,ERX4683076,ERR4813086
PRJEB41199,ERS5303247,ERX4683077,ERR4813087
PRJEB41199,ERS5303249,ERX4683079,ERR4813089
PRJEB41199,ERS5303250,ERX4683080,ERR4813090
PRJEB41199,ERS5303251,ERX4683081,ERR4813091
PRJEB41199,ERS5303252,ERX4683082,ERR4813092
PRJEB41199,ERS5303178,ERX4683008,ERR4813018
PRJEB41199,ERS5303180,ERX4683010,ERR4813020
PRJEB41199,ERS5303173,ERX4683003,ERR4813013
PRJEB41199,ERS5303181,ERX4683011,ERR4813021
PRJEB41199,ERS5303183,ERX4683013,ERR4813023
PRJEB41199,ERS5303182,ERX4683012,ERR4813022
PRJEB41199,ERS5303191,ERX4683021,ERR4813031
PRJEB41199,ERS5303192,ERX4683022,ERR4813032
PRJEB41199,ERS5303193,ERX4683023,ERR4813033
PRJEB41199,ERS5303194,ERX4683024,ERR4813034
PRJEB41199,ERS5303119,ERX4682949,ERR4812959
PRJEB41199,ERS5303121,ERX4682951,ERR4812961
PRJEB41199,ERS5303107,ERX4682937,ERR4812947
PRJEB41199,ERS5303110,ERX4682940,ERR4812950
PRJEB41199,ERS5303113,ERX4682943,ERR4812953
PRJEB41199,ERS5303116,ERX4682946,ERR4812956
PRJEB41199,ERS5303114,ERX4682944,ERR4812954
PRJEB41199,ERS5303115,ERX4682945,ERR4812955
PRJEB41199,ERS5303117,ERX4682947,ERR4812957
PRJEB41199,ERS5303118,ERX4682948,ERR4812958
PRJEB41199,ERS5303120,ERX4682950,ERR4812960
PRJEB41199,ERS5303127,ERX4682957,ERR4812967
PRJEB41199,ERS5303134,ERX4682964,ERR4812974
PRJEB41199,ERS5303140,ERX4682970,ERR4812980
PRJEB41199,ERS5303142,ERX4682972,ERR4812982
PRJEB41199,ERS5303143,ERX4682973,ERR4812983
PRJEB41199,ERS5303145,ERX4682975,ERR4812985
PRJEB41199,ERS5303147,ERX4682977,ERR4812987
PRJEB41199,ERS5303148,ERX4682978,ERR4812988
PRJEB41199,ERS5303166,ERX4682996,ERR4813006
PRJEB41199,ERS5303168,ERX4682998,ERR4813008
PRJEB41199,ERS5303171,ERX4683001,ERR4813011
PRJEB41199,ERS5303179,ERX4683009,ERR4813019
PRJEB41199,ERS5303259,ERX4683089,ERR4813099
PRJEB41199,ERS5303260,ERX4683090,ERR4813100
PRJEB41199,ERS5303261,ERX4683091,ERR4813101
PRJEB41199,ERS5303262,ERX4683092,ERR4813102
PRJEB41199,ERS5303263,ERX4683093,ERR4813103
PRJEB41199,ERS5303264,ERX4683094,ERR4813104
PRJEB41199,ERS5303268,ERX4683098,ERR4813108
PRJEB41199,ERS5303269,ERX4683099,ERR4813109
PRJEB41199,ERS5303270,ERX4683100,ERR4813110
PRJEB41199,ERS5303271,ERX4683101,ERR4813111
PRJEB41199,ERS5303272,ERX4683102,ERR4813112
PRJEB41199,ERS5303273,ERX4683103,ERR4813113
PRJEB41199,ERS5303315,ERX4683145,ERR4813155
PRJEB41199,ERS5303316,ERX4683146,ERR4813156
PRJEB41199,ERS5303319,ERX4683149,ERR4813159
PRJEB41199,ERS5303320,ERX4683150,ERR4813160
PRJEB41199,ERS5303322,ERX4683152,ERR4813162
PRJEB41199,ERS5303323,ERX4683153,ERR4813163
PRJEB41199,ERS5303326,ERX4683156,ERR4813166
PRJEB41199,ERS5303328,ERX4683158,ERR4813168
PRJEB41199,ERS5303329,ERX4683159,ERR4813169
PRJEB41199,ERS5303330,ERX4683160,ERR4813170
PRJEB41199,ERS5303332,ERX4683162,ERR4813172
PRJEB41199,ERS5303333,ERX4683163,ERR4813173
PRJEB41199,ERS5303334,ERX4683164,ERR4813174
PRJEB41199,ERS5303335,ERX4683165,ERR4813175
PRJEB41199,ERS5303338,ERX4683168,ERR4813178
PRJEB41199,ERS5303339,ERX4683169,ERR4813179
PRJEB41199,ERS5303340,ERX4683170,ERR4813180
PRJEB41199,ERS5303342,ERX4683172,ERR4813182
PRJEB41199,ERS5303345,ERX4683175,ERR4813185
PRJEB41199,ERS5303346,ERX4683176,ERR4813186
PRJEB41199,ERS5303347,ERX4683177,ERR4813187
PRJEB41199,ERS5303348,ERX4683178,ERR4813188
PRJEB41199,ERS5303349,ERX4683179,ERR4813189
PRJEB41199,ERS5303350,ERX4683180,ERR4813190
PRJEB41199,ERS5303351,ERX4683181,ERR4813191
PRJEB41199,ERS5303354,ERX4683184,ERR4813194
PRJEB41199,ERS5303355,ERX4683185,ERR4813195
PRJEB41199,ERS5303356,ERX4683186,ERR4813196
PRJEB41199,ERS5303357,ERX4683187,ERR4813197
PRJEB41199,ERS5303358,ERX4683188,ERR4813198
PRJEB41199,ERS5303359,ERX4683189,ERR4813199
PRJEB41199,ERS5303361,ERX4683191,ERR4813201
PRJEB41199,ERS5303364,ERX4683194,ERR4813204
PRJEB41199,ERS5303365,ERX4683195,ERR4813205
PRJEB41199,ERS5303366,ERX4683196,ERR4813206
PRJEB41199,ERS5303367,ERX4683197,ERR4813207
PRJEB41199,ERS5303368,ERX4683198,ERR4813208
PRJEB41199,ERS5303369,ERX4683199,ERR4813209
PRJEB41199,ERS5303371,ERX4683201,ERR4813211
PRJEB41199,ERS5303372,ERX4683202,ERR4813212
PRJEB41199,ERS5303373,ERX4683203,ERR4813213
PRJEB41199,ERS5303374,ERX4683204,ERR4813214
PRJEB41199,ERS5303376,ERX4683206,ERR4813216
PRJEB41199,ERS5302067,ERX4681897,ERR4811907
PRJEB41199,ERS5302079,ERX4681909,ERR4811919
PRJEB41199,ERS5302095,ERX4681925,ERR4811935
PRJEB41199,ERS5302056,ERX4681886,ERR4811896
PRJEB41199,ERS5302096,ERX4681926,ERR4811936
PRJEB41199,ERS5302099,ERX4681929,ERR4811939
PRJEB41199,ERS5302029,ERX4681859,ERR4811869
PRJEB41199,ERS5302068,ERX4681898,ERR4811908
PRJEB41199,ERS5302061,ERX4681891,ERR4811901
PRJEB41199,ERS5302064,ERX4681894,ERR4811904
PRJEB41199,ERS5302101,ERX4681931,ERR4811941
PRJEB41199,ERS5302075,ERX4681905,ERR4811915
PRJEB41199,ERS5302076,ERX4681906,ERR4811916
PRJEB41199,ERS5302040,ERX4681870,ERR4811880
PRJEB41199,ERS5302080,ERX4681910,ERR4811920
PRJEB41199,ERS5302083,ERX4681913,ERR4811923
PRJEB41199,ERS5302084,ERX4681914,ERR4811924
PRJEB41199,ERS5302085,ERX4681915,ERR4811925
PRJEB41199,ERS5302081,ERX4681911,ERR4811921
PRJEB41199,ERS5302043,ERX4681873,ERR4811883
PRJEB41199,ERS5303089,ERX4682919,ERR4812929
PRJEB41199,ERS5302045,ERX4681875,ERR4811885
PRJEB41199,ERS5302086,ERX4681916,ERR4811926
PRJEB41199,ERS5302087,ERX4681917,ERR4811927
PRJEB41199,ERS5302088,ERX4681918,ERR4811928
PRJEB41199,ERS5302077,ERX4681907,ERR4811917
PRJEB41199,ERS5302071,ERX4681901,ERR4811911
PRJEB41199,ERS5302035,ERX4681865,ERR4811875
PRJEB41199,ERS5302089,ERX4681919,ERR4811929
PRJEB41199,ERS5302090,ERX4681920,ERR4811930
PRJEB41199,ERS5302082,ERX4681912,ERR4811922
PRJEB41199,ERS5303065,ERX4682895,ERR4812905
PRJEB41199,ERS5302049,ERX4681879,ERR4811889
PRJEB41199,ERS5302054,ERX4681884,ERR4811894
PRJEB41199,ERS5302055,ERX4681885,ERR4811895
PRJEB41199,ERS5302044,ERX4681874,ERR4811884
PRJEB41199,ERS5302093,ERX4681923,ERR4811933
PRJEB41199,ERS5302072,ERX4681902,ERR4811912
PRJEB41199,ERS5302041,ERX4681871,ERR4811881
PRJEB41199,ERS5302042,ERX4681872,ERR4811882
PRJEB41199,ERS5302057,ERX4681887,ERR4811897
PRJEB41199,ERS5302060,ERX4681890,ERR4811900
PRJEB41199,ERS5302062,ERX4681892,ERR4811902
PRJEB41199,ERS5302097,ERX4681927,ERR4811937
PRJEB41199,ERS5302098,ERX4681928,ERR4811938
PRJEB41199,ERS5302050,ERX4681880,ERR4811890
PRJEB41199,ERS5302046,ERX4681876,ERR4811886
PRJEB41199,ERS5302051,ERX4681881,ERR4811891
PRJEB41199,ERS5302073,ERX4681903,ERR4811913
PRJEB41199,ERS5302036,ERX4681866,ERR4811876
PRJEB41199,ERS5302059,ERX4681889,ERR4811899
PRJEB41199,ERS5302091,ERX4681921,ERR4811931
PRJEB41199,ERS5302104,ERX4681934,ERR4811944
PRJEB41199,ERS5302037,ERX4681867,ERR4811877
PRJEB41199,ERS5302030,ERX4681860,ERR4811870
PRJEB41199,ERS5302100,ERX4681930,ERR4811940
PRJEB41199,ERS5302069,ERX4681899,ERR4811909
PRJEB41199,ERS5302070,ERX4681900,ERR4811910
PRJEB41199,ERS5302102,ERX4681932,ERR4811942
PRJEB41199,ERS5302103,ERX4681933,ERR4811943
PRJEB41199,ERS5302105,ERX4681935,ERR4811945
PRJEB41199,ERS5302063,ERX4681893,ERR4811903
PRJEB41199,ERS5302038,ERX4681868,ERR4811878
PRJEB41199,ERS5302039,ERX4681869,ERR4811879
PRJEB41199,ERS5302074,ERX4681904,ERR4811914
PRJEB41199,ERS5302215,ERX4682045,ERR4812055
PRJEB41199,ERS5302216,ERX4682046,ERR4812056
PRJEB41199,ERS5303066,ERX4682896,ERR4812906
PRJEB41199,ERS5302217,ERX4682047,ERR4812057
PRJEB41199,ERS5302052,ERX4681882,ERR4811892
PRJEB41199,ERS5302053,ERX4681883,ERR4811893
PRJEB41199,ERS5302106,ERX4681936,ERR4811946
PRJEB41199,ERS5302107,ERX4681937,ERR4811947
PRJEB41199,ERS5302078,ERX4681908,ERR4811918
PRJEB41199,ERS5302033,ERX4681863,ERR4811873
PRJEB41199,ERS5302094,ERX4681924,ERR4811934
PRJEB41199,ERS5302066,ERX4681896,ERR4811906
PRJEB41199,ERS5302108,ERX4681938,ERR4811948
PRJEB41199,ERS5302034,ERX4681864,ERR4811874
PRJEB41199,ERS5302032,ERX4681862,ERR4811872
PRJEB41199,ERS5303433,ERX4683263,ERR4813273
PRJEB41199,ERS5302058,ERX4681888,ERR4811898
PRJEB41199,ERS5303434,ERX4683264,ERR4813274
PRJEB41199,ERS5302065,ERX4681895,ERR4811905
PRJEB41199,ERS5302031,ERX4681861,ERR4811871
PRJEB41199,ERS5303437,ERX4683267,ERR4813277
PRJEB41199,ERS5302220,ERX4682050,ERR4812060
PRJEB41199,ERS5302047,ERX4681877,ERR4811887
PRJEB41199,ERS5302092,ERX4681922,ERR4811932
PRJEB41199,ERS5302226,ERX4682056,ERR4812066
PRJEB41199,ERS5302223,ERX4682053,ERR4812063
PRJEB41199,ERS5302225,ERX4682055,ERR4812065
PRJEB41199,ERS5303062,ERX4682892,ERR4812902
PRJEB41199,ERS5302048,ERX4681878,ERR4811888
PRJEB41199,ERS5302671,ERX4682501,ERR4812511
PRJEB41199,ERS5302218,ERX4682048,ERR4812058
PRJEB41199,ERS5303432,ERX4683262,ERR4813272
PRJEB41199,ERS5302219,ERX4682049,ERR4812059
PRJEB41199,ERS5302516,ERX4682346,ERR4812356
PRJEB41199,ERS5302518,ERX4682348,ERR4812358
PRJEB41199,ERS5302523,ERX4682353,ERR4812363
PRJEB41199,ERS5302524,ERX4682354,ERR4812364
PRJEB41199,ERS5302526,ERX4682356,ERR4812366
PRJEB41199,ERS5302527,ERX4682357,ERR4812367
PRJEB41199,ERS5302531,ERX4682361,ERR4812371
PRJEB41199,ERS5302536,ERX4682366,ERR4812376
PRJEB41199,ERS5302545,ERX4682375,ERR4812385
PRJEB41199,ERS5302546,ERX4682376,ERR4812386
PRJEB41199,ERS5302549,ERX4682379,ERR4812389
PRJEB41199,ERS5302550,ERX4682380,ERR4812390
PRJEB41199,ERS5302520,ERX4682350,ERR4812360
PRJEB41199,ERS5302525,ERX4682355,ERR4812365
PRJEB41199,ERS5302528,ERX4682358,ERR4812368
PRJEB41199,ERS5302532,ERX4682362,ERR4812372
PRJEB41199,ERS5302533,ERX4682363,ERR4812373
PRJEB41199,ERS5302534,ERX4682364,ERR4812374
PRJEB41199,ERS5302535,ERX4682365,ERR4812375
PRJEB41199,ERS5302537,ERX4682367,ERR4812377
PRJEB41199,ERS5302539,ERX4682369,ERR4812379
PRJEB41199,ERS5302540,ERX4682370,ERR4812380
PRJEB41199,ERS5302541,ERX4682371,ERR4812381
PRJEB41199,ERS5302544,ERX4682374,ERR4812384
PRJEB41199,ERS5302552,ERX4682382,ERR4812392
PRJEB41199,ERS5302553,ERX4682383,ERR4812393
PRJEB41199,ERS5303394,ERX4683224,ERR4813234
PRJEB41199,ERS5303396,ERX4683226,ERR4813236
PRJEB41199,ERS5302214,ERX4682044,ERR4812054
PRJEB41199,ERS5302555,ERX4682385,ERR4812395
PRJEB41199,ERS5302556,ERX4682386,ERR4812396
PRJEB41199,ERS5302558,ERX4682388,ERR4812398
PRJEB41199,ERS5302683,ERX4682513,ERR4812523
PRJEB41199,ERS5302684,ERX4682514,ERR4812524
PRJEB41199,ERS5303385,ERX4683215,ERR4813225
PRJEB41199,ERS5303388,ERX4683218,ERR4813228
PRJEB41199,ERS5303389,ERX4683219,ERR4813229
PRJEB41199,ERS5302521,ERX4682351,ERR4812361
PRJEB41199,ERS5302561,ERX4682391,ERR4812401
PRJEB41199,ERS5302562,ERX4682392,ERR4812402
PRJEB41199,ERS5302563,ERX4682393,ERR4812403
PRJEB41199,ERS5302565,ERX4682395,ERR4812405
PRJEB41199,ERS5302566,ERX4682396,ERR4812406
PRJEB41199,ERS5302567,ERX4682397,ERR4812407
PRJEB41199,ERS5302570,ERX4682400,ERR4812410
PRJEB41199,ERS5302571,ERX4682401,ERR4812411
PRJEB41199,ERS5302573,ERX4682403,ERR4812413
