#Sample.sample_id,Isolate.isolate_id,Seqrep.ena_run_accession,Isolate.ena_experiment_accession,Sample.ena_sample_accession,Sample.ena_study_accession,Pipeline_output,vcf
29249,29249,SRR6046544,None,SAMN07660206,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/49/29249,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29250,29250,SRR6045739,None,SAMN07660208,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/50/29250,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29251,29251,SRR6045726,None,SAMN07660210,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/51/29251,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29252,29252,SRR6044873,None,SAMN07660213,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/52/29252,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29253,29253,SRR6045790,None,SAMN07660216,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/53/29253,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29254,29254,SRR6046706,None,SAMN07660217,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/54/29254,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29255,29255,SRR6046190,None,SAMN07660218,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/55/29255,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29256,29256,SRR6045971,None,SAMN07660221,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/56/29256,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29257,29257,SRR6046628,None,SAMN07660223,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/57/29257,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29258,29258,SRR6045072,None,SAMN07660224,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/58/29258,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29259,29259,SRR6046710,None,SAMN07660226,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/59/29259,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29260,29260,SRR6045185,None,SAMN07660227,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/60/29260,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29261,29261,SRR6046149,None,SAMN07660228,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/61/29261,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29262,29262,SRR6045741,None,SAMN07660229,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/62/29262,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29263,29263,SRR6046088,None,SAMN07660234,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/63/29263,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29264,29264,SRR6045417,None,SAMN07660236,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/64/29264,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29265,29265,SRR6045012,None,SAMN07660248,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/65/29265,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29267,29267,SRR6045255,None,SAMN07660255,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/67/29267,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29268,29268,SRR6046159,None,SAMN07660262,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/68/29268,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29269,29269,SRR6045024,None,SAMN07660263,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/69/29269,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29270,29270,SRR6045993,None,SAMN07660266,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/70/29270,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29271,29271,SRR6045472,None,SAMN07660270,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/71/29271,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29273,29273,SRR6046827,None,SAMN07660272,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/73/29273,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29276,29276,SRR6046902,None,SAMN07660283,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/76/29276,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29278,29278,SRR6045714,None,SAMN07660286,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/78/29278,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29279,29279,SRR6045175,None,SAMN07660289,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/79/29279,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29280,29280,SRR6046269,None,SAMN07660296,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/80/29280,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29281,29281,SRR6046243,None,SAMN07660300,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/81/29281,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29282,29282,SRR6046291,None,SAMN07660302,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/82/29282,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29283,29283,SRR6045825,None,SAMN07660303,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/83/29283,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29284,29284,SRR6044909,None,SAMN07660305,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/84/29284,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29285,29285,SRR6046376,None,SAMN07660307,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/85/29285,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29286,29286,SRR6045462,None,SAMN07660311,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/86/29286,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29287,29287,SRR6046418,None,SAMN07660313,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/87/29287,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29288,29288,SRR6045966,None,SAMN07660314,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/88/29288,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29289,29289,SRR6045841,None,SAMN07660316,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/89/29289,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29290,29290,SRR6044817,None,SAMN07660318,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/90/29290,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29292,29292,SRR6046297,None,SAMN07660323,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/92/29292,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29293,29293,SRR6045288,None,SAMN07660326,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/93/29293,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29295,29295,SRR6045574,None,SAMN07660336,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/95/29295,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29297,29297,SRR6045502,None,SAMN07660342,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/97/29297,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29298,29298,SRR6046585,None,SAMN07660345,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/98/29298,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29299,29299,SRR6045034,None,SAMN07660346,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/92/99/29299,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29300,29300,SRR6045967,None,SAMN07660349,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/00/29300,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29301,29301,SRR6046668,None,SAMN07660352,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/01/29301,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29304,29304,SRR6046812,None,SAMN07660358,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/04/29304,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29305,29305,SRR6044956,None,SAMN07660359,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/05/29305,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29308,29308,SRR6046075,None,SAMN07660370,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/08/29308,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29309,29309,SRR6045783,None,SAMN07660371,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/09/29309,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29311,29311,SRR6046456,None,SAMN07660373,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/11/29311,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29312,29312,SRR6045433,None,SAMN07660374,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/12/29312,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29313,29313,SRR6045992,None,SAMN07660375,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/13/29313,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29314,29314,SRR6045085,None,SAMN07660377,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/14/29314,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29315,29315,SRR6044856,None,SAMN07660378,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/15/29315,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29317,29317,SRR6046819,None,SAMN07660385,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/17/29317,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29318,29318,SRR6045314,None,SAMN07660386,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/18/29318,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29320,29320,SRR6046586,None,SAMN07660397,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/20/29320,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29321,29321,SRR6046733,None,SAMN07660398,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/21/29321,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29322,29322,SRR6046860,None,SAMN07660401,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/22/29322,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29324,29324,SRR6045279,None,SAMN07660419,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/24/29324,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29325,29325,SRR6046384,None,SAMN07660425,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/25/29325,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29326,29326,SRR6045899,None,SAMN07660426,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/26/29326,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29330,29330,SRR6045281,None,SAMN07660435,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/30/29330,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29331,29331,SRR6044949,None,SAMN07660436,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/31/29331,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29333,29333,SRR6046000,None,SAMN07660440,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/33/29333,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29334,29334,SRR6046574,None,SAMN07660441,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/34/29334,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29336,29336,SRR6045743,None,SAMN07660443,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/36/29336,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29338,29338,SRR6046260,None,SAMN07660450,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/38/29338,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29339,29339,SRR6044840,None,SAMN07660451,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/39/29339,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29340,29340,SRR6046461,None,SAMN07660453,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/40/29340,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29341,29341,SRR6046212,None,SAMN07660454,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/41/29341,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29342,29342,SRR6046861,None,SAMN07660461,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/42/29342,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29343,29343,SRR6045704,None,SAMN07660462,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/43/29343,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29344,29344,SRR6045291,None,SAMN07660463,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/44/29344,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29345,29345,SRR6045232,None,SAMN07660464,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/45/29345,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29346,29346,SRR6045870,None,SAMN07660465,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/46/29346,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29347,29347,SRR6045699,None,SAMN07660466,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/47/29347,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29349,29349,SRR6045918,None,SAMN07660478,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/49/29349,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29372,29372,SRR6339662,None,SAMN07978239,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/72/29372,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29373,29373,SRR6339663,None,SAMN07978240,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/73/29373,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29375,29375,SRR6339661,None,SAMN07978242,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/75/29375,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29376,29376,SRR6339666,None,SAMN07978243,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/76/29376,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29377,29377,SRR6339667,None,SAMN07978244,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/77/29377,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29378,29378,SRR6339664,None,SAMN07978245,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/78/29378,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29379,29379,SRR6339665,None,SAMN07978246,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/79/29379,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29382,29382,SRR6339640,None,SAMN07978249,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/82/29382,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29383,29383,SRR6339641,None,SAMN07978250,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/83/29383,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29386,29386,SRR6339644,None,SAMN07978253,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/86/29386,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29387,29387,SRR6339645,None,SAMN07978254,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/87/29387,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29388,29388,SRR6339642,None,SAMN07978255,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/88/29388,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29389,29389,SRR6339643,None,SAMN07978256,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/89/29389,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29391,29391,SRR6339637,None,SAMN07978258,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/91/29391,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29392,29392,SRR6339651,None,SAMN07978259,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/92/29392,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29394,29394,SRR6339649,None,SAMN07978261,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/94/29394,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29395,29395,SRR6339648,None,SAMN07978262,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/95/29395,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29398,29398,SRR6339653,None,SAMN07978265,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/93/98/29398,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29404,29404,SRR6442531,None,SAMN08295251,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/04/29404,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29405,29405,SRR6442530,None,SAMN08295252,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/05/29405,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29406,29406,SRR6442529,None,SAMN08295253,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/06/29406,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29407,29407,SRR6442528,None,SAMN08295254,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/07/29407,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29408,29408,SRR6442527,None,SAMN08295255,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/08/29408,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29409,29409,SRR6442526,None,SAMN08295256,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/09/29409,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29410,29410,SRR6442524,None,SAMN08295258,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/10/29410,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29411,29411,SRR6442533,None,SAMN08295259,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/11/29411,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29412,29412,SRR6442532,None,SAMN08295260,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/94/12/29412,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29851,29851,SRR6650191,None,SAMN08435981,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/51/29851,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29852,29852,SRR6650192,None,SAMN08435982,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/52/29852,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29853,29853,SRR6650189,None,SAMN08435983,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/53/29853,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29854,29854,SRR6650190,None,SAMN08435984,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/54/29854,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29855,29855,SRR6650187,None,SAMN08435985,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/55/29855,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29856,29856,SRR6650188,None,SAMN08435986,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/56/29856,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29857,29857,SRR6650186,None,SAMN08435988,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/57/29857,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29858,29858,SRR6650194,None,SAMN08435989,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/58/29858,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
29859,29859,SRR6650195,None,SAMN08435990,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/59/29859,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29860,29860,SRR6650240,None,SAMN08435991,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/60/29860,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29861,29861,SRR6650241,None,SAMN08435992,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/61/29861,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29862,29862,SRR6650238,None,SAMN08435993,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/62/29862,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
29863,29863,SRR6650239,None,SAMN08435994,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/63/29863,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
29864,29864,SRR6650236,None,SAMN08435995,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/02/98/64/29864,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
